Kp,Ki,Kd,RiseTime,Overshoot,SettlingTime,SS_Error
100,140,0.5,0.105606789356109,21.8948268955914,1.60652796828218,0.000142398045744119
100,140,1,0.107252649708347,18.7877375587064,1.60552476591772,0.000130214456509403
100,140,1.5,0.10872675967117,15.9657649712013,1.60319040769388,0.000122990415386437
100,140,2,0.109746100179193,13.4069644905797,1.59624174377973,0.000112512676507248
100,140,2.5,0.110466480202921,11.1069225402502,1.58257460294813,0.000108409462618919
100,140,3,0.110978427473429,9.03903373371384,1.55879886969122,9.92915677358042e-05
100,140,3.5,0.111348216476585,7.1809312636512,1.33865556045884,8.46790466186853e-05
100,140,4,0.111708957943836,5.51815221536445,1.32725622549184,6.88543499373084e-05
100,140,4.5,0.112042332140732,4.02946012291674,1.30931831772157,6.94742456434083e-05
100,140,5,0.112306700929102,2.68733560999199,1.2806130188561,5.18837028848917e-05
100,160,0,0.113281672371513,25.882133648451,1.60310891980662,7.77159222220547e-05
100,160,0.5,0.104454416677952,23.4131584739191,1.59762299156765,3.85923065743254e-05
100,160,1,0.106061956077469,20.2246106186498,1.5940396875951,3.05492282849373e-05
100,160,1.5,0.107492360167092,17.3277934014706,1.5859734844668,2.35274060812474e-05
100,160,2,0.108477360487147,14.6982070608622,1.57056065689874,1.7522802355896e-05
100,160,2.5,0.109158215234901,12.333852630263,1.540033096415,1.35098835142289e-05
100,160,3,0.10962499713954,10.2070736825946,1.3635025961291,8.90728816760333e-06
100,160,3.5,0.109943384407906,8.29500962722143,1.35861267769278,4.67231427747627e-06
100,160,4,0.110247217409845,6.58259411277495,1.35046145291237,1.50423520650644e-05
100,160,4.5,0.110515535869558,5.04820751647934,1.33866254230642,1.38413747150512e-05
100,160,5,0.11070669944368,3.68260285486097,1.32029486847556,2.83975095809463e-05
100,180,0,0.112506368929173,27.6356928947271,1.71407781873011,1.88115656619692e-05
100,180,0.5,0.103335850943104,24.9220623835833,1.59247289673459,4.77111322361168e-06
100,180,1,0.104906671358223,21.6524244298236,1.58632908432642,1.1421830947711e-06
100,180,1.5,0.106294970412976,18.6811151968355,1.57404401416402,7.53767428318675e-06
100,180,2,0.107246644282368,15.9813835746838,1.55170661419714,1.14345761532686e-05
100,180,2.5,0.107889780741298,13.5530368013172,1.37683977374327,1.47119876285906e-05
100,180,3,0.108313512084233,11.3677290025178,1.37705221581266,1.71039414755825e-05
100,180,3.5,0.108583123028834,9.40201301841637,1.37622828588052,2.96569490607634e-05
100,180,4,0.108833312838598,7.64023365015896,1.37372300153434,3.7282448033471e-05
100,180,4.5,0.109040382214271,6.06039531430564,1.36823582870645,3.56612256895428e-05
100,180,5,0.109162901457186,4.66990689126294,1.35848204734735,4.84822056161516e-05
100,200,0,0.111745028776856,29.3791109740007,1.75863130621515,9.47199914058672e-08
100,200,0.5,0.102253743148393,26.416955635271,1.5895266378699,4.48376963979591e-06
100,200,1,0.103789654328903,23.0667598541458,1.58182608526762,9.43225233052125e-06
100,200,1.5,0.105137810935011,20.0214646243932,1.56671329592789,1.53412677186271e-05
100,200,2,0.106057697366056,17.2522580897295,1.53619136815944,1.83156776178972e-05
100,200,2.5,0.10666510894525,14.7604852152007,1.38854661665347,2.10624815375482e-05
100,200,3,0.107048248394978,12.5171358407925,1.39185642623903,2.25288690083314e-05
100,200,3.5,0.107272095317244,10.4981693608475,1.39476592038258,3.24796150754647e-05
100,200,4,0.107472116979269,8.68743828034668,1.39689085620564,4.07450138153465e-05
100,200,4.5,0.107622062993716,7.06249813758901,1.39739516635728,3.91941673298923e-05
100,200,5,0.107680789745297,5.64580458063986,1.3944208933662,5.11583611535471e-05
